Lemma	Glosses
עֲדְעָדָה	Adadah
עֲדִי	jewel_of;jewels;ornament;ornaments;tackle;things
עֲדִיאֵל	Adiel
עֲדִינָא	Adina
עֲדִינוֹ	adino
עֲדִיתַיִם	Adithaim
עֲדֶן	still;yet
עֲדָה	come;departed;deposes;pass_away;revoked;stripped;taken_away
עֲדָיָהוּ	Adaiah
עֲדָשָׁה	lentil;lentils
עֲדֻלָּם	Adullam
עֲדֻלָּמִי	Adullamite
עֲוִיל	little_ones;ungodly;young_children
עֲוִית	Avith
עֲוָיָה	iniquities
עֲזִיאֵל	Aziel
עֲזִיזָא	Aziza
עֲזֵקָה	Azekah
עֲזַזְיָהוּ	Azaziah
עֲזַרְאֵל	Azarel
עֲזַרְיָה	Azariah
עֲזַרְיָהוּ	Ahaziah;Azariah
עֲזָאזֵל	Azazel
עֲזָרָה	court;ledge
עֲזוּבָה	Azubah;forsaken
עֲטִין	body
עֲטִישָׁה	snorting
עֲטַלֵּף	bat;bats
עֲטָרָה	Atarah;crown;crowns
עֲטָרוֹת	Ataroth
עֲיָם	scorching
עֲלִי	upstairs_room
עֲלִיָּה	burnt_offerings;chamber;roof_chamber;room;upper_chamber;upper_chambers;upper_room;upper_rooms
עֲלִיל	furnace
עֲלִילִיָּה	deed
עֲלִילָה	actions;deeds;ones_slanderous;wrongdoings
עֲלִיצוּת	gloating
עֲלַל	bring_in;brought;brought_in;came;came_in;take;went;went_in
עֲלַע	ribs
עֲלָטָה	dark
עֲלָמוֹת	alamoth
עֲלָת	burnt_offerings
עֲלוּקָה	leech
עֲמִיק	deep
עֲמַסְיָה	Amasiah
עֲמַר	wool
עֲמַשְׁסַי	Amashsai
עֲמָלֵק	Amalek;Amalekites
עֲמָלֵקִי	Amalekite;Amalekites
עֲמָשַׂי	Amasai
עֲמָשָׂא	Amasa
עֲמֹרָה	Gomorrah
עֲנַמֶּלֶךְ	Anammelech
עֲנַנְיָה	Ananiah
עֲנַף	branches
עֲנָב	Anab
עֲנָה	Anah;answer;answered;asked;called_out;ordered;replied;responded;said;spoke;spoke_up
עֲנָוָה	humility
עֲנָי	oppressed
עֲנָיָה	Anaiah
עֲנָמִים	Anamim
עֲנָן	clouds
עֲנָנִי	Anani
עֲנָנָה	cloud
עֲנָק	chains;jewel;pendants
עֲנָקִי	Anakim
עֲנָשׁ	confiscation
עֲנָת	Anath
עֲנָתוֹת	Anathoth
עֲצַב	anguish
עֲצָרָה	assembly;band;solemn_assemblies;solemn_assembly
עֲקַלְקַל	crooked_ways;winding
עֲקַלָּתוֹן	twisting
עֲקַר	uprooted
עֲקָן	Akan
עֲרִיסָה	dough
עֲרִירִי	childless
עֲרֵמָה	heap;heap_of_grain;heaps;heaps_of_grain
עֲרַב	arabia;mix;mix_with_one_another;mixed
עֲרָב	Arabia;arabs
עֲרָבִי	Arab;nomad
עֲרָבָה	arabah;beth-arabah;clouds;desert;deserts;fords;plain;plains;wasteland;wilderness;willows
עֲרָד	Arad;wild_donkeys
עֲרָפֶל	darkness;deep_darkness;thick_darkness;very_thick
עֲרֹעֵר	Aroer
עֲרֹעֵרִי	Aroerite
עֲרֻבָּה	security;token
עֲרוֹעֵר	juniper
עֲרוּגָה	bed;beds;plot
עֲשִׁת	planned
עֲשִׂיאֵל	Asiel
עֲשִׂירִי	a_tenth;one-tenth;tenth
עֲשַׂב	grass
עֲשַׂר	ten
עֲשָׂהאֵל	Asahel
עֲשָׂיָה	Asaiah
עֲתִיד	ready
עֲתֶרֶת	abundance
עֲתַלְיָהוּ	Athaliah
עֲתָיָה	Athaiah
עֲתָךְ	Athach
עֳנִי	affliction;misery;oppression;pains;sorrow
עֳפִי	foliage
עֳפָיִם	branches
עִבְרִי	Hebrew;Hebrews;Hebrews';Ibri
עִדָּה	filthy
עִדָּן	moment;periods_of_time;situation;time;times
עִדּוֹ	Iddo
עִוְעִים	confusion
עִוֵּר	blind;blindness
עִוָּרוֹן	blindness
עִזְקָה	signet;signet_ring
עִזָּבוֹן	merchandise;wares
עִזּוּז	mighty_one;strong
עִי	heap_of_rubble;heap_of_ruins;ruins
עִיִּים	Iim;Iyim
עִיּוֹן	Ijon
עִיט	pounce;pounced;shouted_insults
עִילַי	Ilai
עִין	watched_~_jealously
עִיף	fainting
עִיר	anguish;cities;city;inner_room;Ir;town;towns;villages;watcher;watchers;wrath
עִיר נָחָשׁ	Nahash
עִירִי	Iri
עִירָא	Ira
עִירָד	Irad
עִירָם	Iram
עִיר־הַמֶּלַח	salt
עִירוּ	Iru
עִלִּי	upper
עִלֵּג	stammerers
עִלַּי	most_high
עִלָּה	ground_for_complaint;grounds_for_complaint
עִם	against;along_with;among;and;and_all;as;as_well_as;as_~_as;at;because_of;before;beside;besides;both_~_and;by;despite;follow;for;from;have;in;in_the_presence_of;just_as;just_like;like;near;of;on;on_~_behalf;to;together_with;toward;when;while;with
עִמֵּר	binder_of_sheaves
עִמָּד	against;besides;for;in;surround;to;toward;with
עִנְיָן	business;cares;task;venture;work
עִצָּבוֹן	pain;painful_toil;toil
עִקְּשׁוּת	crooked;deceitful
עִקֵּר	hamstring;hamstrung
עִקֵּשׁ	crooked;Ikkesh;perverse
עִקַּר	stump
עִשָּׂרוֹן	a_tenth;one-tenth;tenth;tenths
עִתִּי	appointed
עֵבֶר	across;ahead;along;beyond;east;Eber;near;next_to;other_side;side;side_of;sides;space;straight_ahead;the_other_side;this_side;to;way;west
עֵגֶל	calf;calves
עֵד	ever;evidence;witness;witnesses
עֵדֶן	delicacies;delights;Eden;luxuriously
עֵדֶר	drove;droves;Eder;flock;flocks;herd;herds
עֵדָה	assembly;band;community;company;congregation;congregation's;decrees;gang;herd;swarm;testimonies;witness
עֵדוּת	decree;decrees;ordinance;testimonies;testimony;warnings
עֵז	female_goat;female_goats;goat;goat_hair;goats;goats';goats'_hair
עֵזֶר	Ezer;help;helper;helpers
עֵט	pen;stylus
עֵטָא	discretion
עֵיבָל	Ebal
עֵיטָם	Etam
עֵילָם	Elam
עֵילוֹם	forever
עֵינָם	Enaim;Enam
עֵינָן	Enan
עֵיפָה	darkness;Ephah;gloom
עֵירֹם	naked;nakedness
עֵלְמָיֵא	elamites
עֵלִי	Eli;Eli's
עֵלָּא	over
עֵמֶק	plain;valley;valleys
עֵנָב	good_grapes;grape;grapes;raisin
עֵפֶר	Epher
עֵץ	beams;brushwood;carpenters;gallows;handle;logs;shaft;stalks;stick;sticks;timber;timbers;tree;trees;vessels_of_wood;wood;wooden;wooden_idol;woods;woodwork
עֵצֶן	spear
עֵצָה	advice;consultations;counsel;counsel_of;counselors;decision;plan;plans;plots;purpose;purposes;schemes;sense;strategy;trees
עֵקֶב	because;cause_of;end;for;if;reward
עֵקֶר	Eker;member
עֵר	Er
עֵרִי	Eri;Erites
עֵרֶב	arabia;foreign_descent;foreign_people;foreigners;mixed_multitude;mixed_peoples;woof
עֵרֶךְ	a_set_of;arrangement;assessed;assessment;equal;frame;setting;valuation;worth
עֵרָבוֹן	pledge
עֵרָן	Eran
עֵרָנִי	Eranites
עֵשֶׁק	Eshek
עֵשֶׂב	grass;herbs;new_growth;plant;plants;vegetation
עֵשֶׂק	Esek
עֵשָׂו	Esau;Esau's
עֵת	age;appointed_time;circumstances;due_season;due_time;fate;interval;moment;now;proper_time;season;time;time_of;time_of_doom;times;when
עֶבְרָה	arrogant;fury;insolence;overflowings;rage;wrath
עֶבְרֹן	Ebron
עֶבֶד	Ebed;male_servant;male_servants;male_slave;male_slaves;menservants;officers;official;officials;officials';servant;servant's;servants;servants';slave;slavery;slaves;subject;vassal
עֶגְלָה	calf;Eglah;heifer;heifer's;young_cow
עֶגְלוֹן	Eglon
עֶדְנָה	pleasure
עֶדֶן	Eden
עֶדֶר	Eder
עֶזְרִי	Ezri
עֶזְרָא	Ezra
עֶזְרָה	aid;allies;Ezrah;help;supporters
עֶזֶר	Ezer
עֶכֶס	anklets;noose
עֶלְיוֹן	exalted;heap;high;highest;most_high;the_most_high;top;upper
עֶלֶם	young_man;youth
עֶמְדָּה	support
עֶפְרוֹן	Ephron;Ephron's
עֶצֶב	anxious_toil;harsh;labors;pain;pot;sorrow;toil
עֶצֶם	blood;bodies;body;bone;bones;Ezem;limbs_of;prosperity;same;very
עֶצֶר	wealth
עֶקְרוֹן	Ekron
עֶקְרוֹנִי	Ekron;Ekronites
עֶרְוָה	indecent;naked;nakedness;shame
עֶרְיָה	bare;nakedness
עֶרֶב	dusk;evening;evenings;night;twilight
עֶרֶשׂ	bed;bedstead;couch;couches
עֶשְׁתֹּנָה	plans
עֶשֶׁת	polished
עֶשְׂרִים	20;sixty;twentieth;twenty
עֶשְׂרִין	twenty
עֶשֶׂר	ten;tens
עֶתֶר	Ether
עַבְדְּאֵל	Abdeel
עַבְדִּי	Abdi
עַבְדִּיאֵל	Abdiel
עַבְדָּא	Abda
עַבְדּוֹן	Abdon
עַבְדוּת	bondage;slavery
עַבְטִיט	goods_taken_in_pledge
עַבְרֹנָה	Abronah
עַד	after;against;age-old;all_along;all_the_way_to;always;and;as;as_far_as;as_far_away_as;as_for;as_~_as;at;before;beyond;by;continuance;end;ends;eternal;eternity;even;even_to;ever;everlasting;extending;for;forever;forevers_of;from;how;in;into;like;long;long_as;near;of;of_old;on;or;over;prey;so_long_as;though;till;to;to_do;to_the_point;to_the_point_of;toward;until;up;up_to;when;while;within;witness;yet
עַדְלָי	Adlai
עַדְנָא	Adna
עַדְנָה	Adnah
עַדְרִיאֵל	Adriel
עַוְלָה	crimes;falsely;iniquity;injustice;unjust;unjustly;unrighteousness;wicked;wickedness;wrong
עַוִּי	Avvim;Avvites
עַוִּים	Avvim;Avvites
עַוֶּרֶת	blind
עַוָּה	Avva;Ivvah;ruin
עַוָּל	ungodly;unjust;wicked
עַוָּתָה	wrong
עַז	bold;fierce;mighty;power;roughly;strong;stronger
עַזְבּוּק	Azbuk
עַזְגָּד	Azgad
עַזְמָוֶת	Azmaveth
עַזְרִיאֵל	Azriel
עַזְרִיקָם	Azrikam
עַזָּה	Ayyah;Gaza
עַזָּן	Azzan
עַזָּתִי	Gaza;Gazites
עַזּוּר	Azzur
עַי	Ai;Aiath;Aija
עַיִט	bird_of_prey;birds_of_prey
עַיִן	Ain;appearance;color;eye;eye_of;eyes;eyes_of;eyesight;foreheads;fountain;fountains;full_view;gleam;gleaming;iniquity;knowledge;look;notice;opinion;outward_appearance;presence;see;sight;sparkles;spring;springs;surface;watched
עַיִר	colt;donkey;donkeys;male_donkeys;towns
עַיִשׁ	bear
עַכְבָּר	mice;mouse;rodents
עַכְבּוֹר	Achbor
עַכְסָה	Achsah
עַכְשׁוּב	vipers
עַכָּבִישׁ	spider's
עַכּוֹ	Acco
עַל	about;above;according_to;accordingly;across;after;against;ahead;along;along_with;although;among;and;apart_from;around;as;as_much_as;as_though;as_well_as;at;at_the_top_of;because;because_of;because_of_this;because_that;before;beside;besides;besieging;between;beyond;both_~_and;by;by_reason_of;concerning;corresponding_to;despite;down;for;for_so;for_the_arrow_this;for_the_sake_of;for_this;for_you_this;for_~_sake;forthis;fortress_of_you_this;from;had;had_charge_of;has;have;have_charge_of;how;in;in_accordance_with;in_addition_to;in_charge_of;in_command_of;in_regard_to;in_spite_of;in_~_presence;including;into;involving;like;more_than;most_high;near;next;next_to;of;off;on;on_account_of;on_behalf_of;on_high;on_top_of;on_~_account;on_~_behalf;onto;over;part_of;past;presence;reason;regarding;since;so_that;surrounds;than;through;throughout;to;to_consider;to_punish_me;together_with;top;toward;under;until;upon;upward;were_responsible_for;with;with_respect_to;within
עַלְוָה	Aliah;Alvah;unjust
עַלְוָן	Alian;Alvan
עַלְמָה	girl;maidens;virgin;young_woman;young_women
עַלְמוֹן	Almon
עַלִּיז	exultant;exulting;jubilant
עַם	army;force;forces;men;nation;nations;people;people's;peoples;persons;soldiers;troops
עַמְעָד	Amad
עַמְרָם	Amram;Amram's
עַמְרָמִי	Amramites
עַמִּיאֵל	Ammiel
עַמִּיהוּד	Ammihud
עַמִּיזָבָד	Ammizabad
עַמִּינָדָב	Amminadab
עַמִּישַׁדָּי	Ammishaddai
עַמּוֹן	Ammon;Ammonites
עַמּוֹנִי	Ammon;Ammonite;Ammonites;Meunites
עַמּוֹנִית	Ammonite
עַמּוּד	column;pillar;pillars;posts
עַנְוָה	humility
עַנְתֹתִיָּה	Anthothijah
עַנְּתֹתִי	Anathoth;Anathothite
עַפְעַף	eyelashes;eyelids;gaze
עַצְלָה	laziness;sloth
עַצְלוּת	idleness
עַצְמוֹן	Azmon
עַצֻמָה	arguments
עַצֶּבֶת	sorrow;sorrows;sufferings;trouble;wounds
עַקְרָב	scorpions
עַקּוּב	Akkub
עַרְבִי	Arab;Arabs
עַרְבָתִי	Arbathite
עַרְוָה	dishonor
עַרְמוֹן	plane_trees
עַרְעָר	destitute
עַרְקִי	Arkites
עַשְׁוָת	Ashvath
עַשְׁתְּרָתִי	Ashterathite
עַשְׁתֵּי	one;one_of
עַשְׁתָּרוֹת	Ashtaroth;Ashtoreths;lambs;young
עַשְׁתֹּרֶת	Ashtoreth
עַשְׁתּוּת	thought
עַתְלַי	Athlai
עַתִּיק	ancient;taken
עַתַּי	Attai
עַתָּה	already;by_now;just_now;moreover;now;right_now;so;so_then;then;this_time
עַתּוּד	goats;leaders;male_goats
עָב	canopies;canopy;clay;cloud;clouds;dense;thick_cloud;thick_clouds;thickets
עָבַד	be_enslaved;became_subject_to;become_slaves;been;burdened;cultivate;cultivated;do;enslave;enslaved;holding_as_slaves;imposed;labor;labored;laborer;made;made_to_serve;make_slaves;make_~_serve;make_~_slave;make_~_slaves;observe;perform;performed;plowed;profits;rendered;servant;serve;served;serves;serving;slave;till;tilled;tiller;tills;used;work;worked;workers;works;worship;worshipers
עָבַט	borrow;collect;lend;swerve;to_lend
עָבַר	across;advanced;angry;assessed;avert;beyond;blow;breeds;bring_over;bring_~_over;broke_through;broken;brought;brought_~_on_~_way;brought_~_over;came;carried_~_over;carry_~_over;come;come_over;comes_over;coming;continued;cross;cross_over;crossed;crossed_over;crosses_over;crossing;crossing_over;crossing_through;current_rate;disobey;disregarded;drew_~_across;driven;enter;escaped;fail;fall_into_disuse;flood;flying;freed;full_of_wrath;go;go_back!;go_beyond;go_forward;go_on;go_over;go_through;going_against;going_down;going_over;gone;gone_over;grant_~_passage;have_no_limit;have_~_shave;invade;invaders;leave;led;led_~_past;led_~_through;liquid;made;make;march_on;marched_on;meddles;missed;moved;moved_on;obligated;offer_up;offered_up;offering_up;outran;over;overcome;overflow;overlook;overrun;overwhelming;pass;pass_along;pass_away;pass_beyond;pass_by;pass_on;pass_over;pass_through;passage;passed;passed_away;passed_beyond;passed_by;passed_on;passed_through;passed_~_through;passes;passes_along;passes_by;passes_on;passes_through;passing;passing_by;passing_on;passing_through;past;perish;perishing;pouring_over;proclaimed;provokes_~_toanger;put_away;remove;removed;repealed;sacrifice;searchers;send;sent;sent_across;sent_~_across;serve;set_apart;shave;sound;sounded;spare;spared;spread;spreading;sweep_through;swept;swept_by;take_away;take_~_away;taken_away;taken_~_away;throws_off;to_cross_over;took;transfer;transgress;transgressed;transgressing;travel;traveled;travelers;turn;turn_away;very_angry;walk_on;walk_over;went;went_ahead;went_away;went_forward;went_on;went_over
עָבַשׁ	shrivel
עָבַת	weave_~_together
עָבָה	bloated;thicker
עָבוֹת	leafy
עָבוּר	account;an_account_of;because_of;because_of_anger_of;for_sake_of;in_order;in_order_to;on_accout_of;order_to;produce;purpose;sake;sake_of;so_that
עָגִיל	earrings
עָגַב	lovers;lusted;lusted_after
עָגַם	grieved
עָגַן	refrain
עָגָב	love;passion
עָגֹל	circular;round;rounded
עָגוּר	crane;thrush
עָדִין	Adin;lover_of_pleasures
עָדַן	delighted
עָדַף	balance;excess_number;in_excess;left_over;outnumber;over;remains
עָדַר	fail;help;hoed;lacking;left;missing
עָדָה	Adah;adorn;adorned;adorned_yourself;adorns;decked;passed;take_up;takes_off
עָוֶל	dishonestly;fault;iniquity;injustice;unjust;unjustly;unrighteousness;wickedness;wrong
עָוַל	acts_unjustly;unjust
עָוַר	blinded;blinds;put_out
עָוַת	crooked;frustrates;made_crooked;pervert;practice_deceit;stoop;subvert;wronged
עָוָה	bowed_down;committed_iniquity;committing_iniquity;did_wrong;does_wrong;done_wrong;made_~_crooked;perverse;perverted;twist
עָוֺן	crime;distress;fault;guilt;guilty;iniquities;iniquity;punishment;punishment_of_~_iniquity;shields;sin;sinful;sins
עָזַב	abandon;abandoned;change;commits;deserted;deserts;fails;forsake;forsaken;forsakes;forsaking;free;give_up;give_vent;lay_aside;leave;leaves;leaving;left;left_behind;let_~_go;neglect;rejected;rejects;restore;restored;stop;to_help;you_help
עָזַז	established;gives_strength;impudent;prevail;prevailed;show_~_strength;sought_refuge;strong;take_refuge
עָזַק	dug
עָזַר	aid;furthered;help;helped;helper;helpers;helping;helps;protect;supported;they_will_receive_help
עָזָז	Azaz
עָטַף	covered;covers;ebbing_away;faint;fainted;faints;feeble;feebler;grow_faint;grows_faint;turns
עָטַר	bestower_of_crowns;closing_in;crown;crowned;crowns;surround
עָטָה	cover;covered;covers;firm;take_~_hold;veiled;wrap;wrapped;wraps
עָיֵף	exhausted;faint;famished;parched;weary
עָכַס	tinkling
עָכַר	bring_trouble;bring_trouble_on;bring_~_trouble;brings_trouble;brought_trouble;do_~_harm;grew_worse;trouble;troubled;troubler;troubles
