FGRef	BibTagId	Role	Word	After	WordClass	Person	Gender	Number	Tense	Voice	Mood	Degree	WordType	Domain	Frames	Referents	Discontinuous	Morphology	Lemma	Junction	Strong	ContextualGloss	Nesting
ACT_2:32w3	44GV7	o	Ἰησοῦν	 	n		m	s					PN	093001				N-ASM	Ἰησοῦς		2424	Jesus	o=O-V-S/o=Demo-NP/DetNP
ACT_2:32w4	44zRH	v	ἀνέστησεν	 	v	3		s	aorist	active	indicative			023007	A1:n44002032003 A0:n44002032006			V-AAI-3S	ἀνίστημι		450	has raised up	o=O-V-S
ACT_2:32w5	44Fgx	s	ὁ	 	det		m	s						092004				T-NSM	ὁ		3588	-	o=O-V-S/s=DetNP
ACT_2:32w6	44qfV	s	θεός	,	n		m	s					com	012001				N-NSM	θεός		2316	God	o=O-V-S/s=DetNP
ACT_2:32w7	44anC	adv	οὗ	 	pron		m	s					relative	092006		2:32w3		R-GSM	ὅς		3739	whereof	
ACT_2:32w8	442ow	s	πάντες	 	adj		m	p						059003				A-NPM	πᾶς		3956	all	s=All-NP
ACT_2:32w9	44KD6	s	ἡμεῖς	 	pron			p					personal	092002		2:14w4;2:14w7		P-1NP	ἐγώ		2249	we	s=All-NP
ACT_2:32w10	44DGa	vc	ἐσμεν	 	v	1		p	present	active	indicative			013001				V-PAI-1P	εἰμί		2070	are	
ACT_2:32w11	44xfv	p	μάρτυρες	.	n		m	p					com	033020				N-NPM	μάρτυς		3144	witnesses	
ACT_2:33w1	44RMw	adv	τῇ	 	det		f	s						092004				T-DSF	ὁ		3588	To the	Conj-CL/ADV-V-O/adv=CLaCL/ADV-V/adv=DetNP
ACT_2:33w2	44xqk	adv	δεξιᾷ	 	adj		f	s					substantive	076				A-DSF	δεξιός		1188	right hand	Conj-CL/ADV-V-O/adv=CLaCL/ADV-V/adv=DetNP/NPofNP
ACT_2:33w3	44Hwa		οὖν	 	conj									089008			true	CONJ	οὖν		3767	therefore	Conj-CL
ACT_2:33w4	44nkf	adv	τοῦ	 	det		m	s						092004				T-GSM	ὁ		3588	-	Conj-CL/ADV-V-O/adv=CLaCL/ADV-V/adv=DetNP/NPofNP/DetNP
ACT_2:33w5	44G2F	adv	θεοῦ	 	n		m	s					com	012001				N-GSM	θεός		2316	of God	Conj-CL/ADV-V-O/adv=CLaCL/ADV-V/adv=DetNP/NPofNP/DetNP
ACT_2:33w6	445r8	v	ὑψωθεὶς	 	v		m	s	aorist	passive	participle			087003	A1:n44002032003	2:32w3		V-APP-NSM	ὑψόω		5312	having been exalted	Conj-CL/ADV-V-O/adv=CLaCL/ADV-V
ACT_2:33w7	44SVA	o	τήν	 	det		f	s						092004				T-ASF	ὁ		3588	-	Conj-CL/ADV-V-O/adv=CLaCL/O-V-ADV/o=DetNP
ACT_2:33w8	447sM	adv	τε	 	conj									089017			true	PRT	τέ		5037	and	Conj-CL/ADV-V-O/adv=CLaCL
ACT_2:33w9	44zJ9	o	ἐπαγγελίαν	 	n		f	s					com	033025				N-ASF	ἐπαγγελία		1860	the promise	Conj-CL/ADV-V-O/adv=CLaCL/O-V-ADV/o=DetNP/NPofNP
ACT_2:33w10	44ouy	o	τοῦ	 	det		n	s						092004				T-GSN	ὁ		3588	of the	Conj-CL/ADV-V-O/adv=CLaCL/O-V-ADV/o=DetNP/NPofNP/DetNP
ACT_2:33w11	44fiE	o	πνεύματος	 	n		n	s					com	012001				N-GSN	πνεῦμα		4151	Spirit	Conj-CL/ADV-V-O/adv=CLaCL/O-V-ADV/o=DetNP/NPofNP/DetNP/NPDetAdj
ACT_2:33w12	44HCi	o	τοῦ	 	det		n	s						092004				T-GSM	ὁ		3588	-	Conj-CL/ADV-V-O/adv=CLaCL/O-V-ADV/o=DetNP/NPofNP/DetNP/NPDetAdj/DetAdj
ACT_2:33w13	44MLw	o	ἁγίου	 	adj		n	s						088003				A-GSN	ἅγιος		40	Holy	Conj-CL/ADV-V-O/adv=CLaCL/O-V-ADV/o=DetNP/NPofNP/DetNP/NPDetAdj/DetAdj
ACT_2:33w14	44woV	v	λαβὼν	 	v		m	s	aorist	active	participle			057009	A0:n44002032003 A1:n44002033009	2:32w3		V-2AAP-NSM	λαμβάνω		2983	having received	Conj-CL/ADV-V-O/adv=CLaCL/O-V-ADV
ACT_2:33w15	447SC	adv	παρὰ	 	pp									090003				PREP	παρά		3844	from	Conj-CL/ADV-V-O/adv=CLaCL/O-V-ADV/adv=PrepNp
ACT_2:33w16	448GM	adv	τοῦ	 	det		m	s						092004				T-GSM	ὁ		3588	the	Conj-CL/ADV-V-O/adv=CLaCL/O-V-ADV/adv=PrepNp/DetNP
ACT_2:33w17	44tlP	adv	πατρὸς	 	n		m	s					com	012001				N-GSM	πατήρ		3962	Father	Conj-CL/ADV-V-O/adv=CLaCL/O-V-ADV/adv=PrepNp/DetNP
ACT_2:33w18	44Am2	v	ἐξέχεεν	 	v	3		s	aorist	active	indicative			059006	A0:n44002032003 A1:n44002033019	2:32w3		V-AAI-3S	ἐκχέω		1632	He has poured out	Conj-CL/ADV-V-O
ACT_2:33w19	44t5U	o	τοῦτο	 	pron		n	s					demonstrative	092007		2:33w11		D-ASN	οὗτος		5124	this	Conj-CL/ADV-V-O/o=NP-CL
ACT_2:33w20	442sV	o	ὃ	 	pron		n	s					relative	092006		2:33w11		R-ASN	ὅς		3739	which	Conj-CL/ADV-V-O/o=NP-CL/O-S-V
ACT_2:33w21	44wOd	s	ὑμεῖς	 	pron			p					personal	092003		2:29w1		P-2NP	σύ		5210	you	Conj-CL/ADV-V-O/o=NP-CL/O-S-V
ACT_2:33w22		v	βλέπετε	 	v	2		p	present	active	indicative			024001	A1:n44002033020 A0:n44002033021			V-PAI-2P	βλέπω		991	are seeing	Conj-CL/ADV-V-O/o=NP-CL/O-S-V/v=Conj2VP
ACT_2:33w23		v	καὶ	 	conj									089017				CONJ	καί		2532	and	Conj-CL/ADV-V-O/o=NP-CL/O-S-V/v=Conj2VP
ACT_2:33w24		v	ἀκούετε	.	v	2		p	present	active	indicative			024002	A1:n44002033020 A0:n44002033021			V-PAI-2P	ἀκούω		191	hearing	Conj-CL/ADV-V-O/o=NP-CL/O-S-V/v=Conj2VP
ACT_2:34w1	44yoV	adv	οὐ	 	adv									069002				PRT-N	οὐ		3756	Not	Conj-CL/CLaCL/ADV-S-V-ADV
ACT_2:34w2	44p2P		γὰρ	 	conj									089007			true	CONJ	γάρ		1063	for	Conj-CL
ACT_2:34w3	44p0N	s	Δαυὶδ	 	n		m	s					PN	093001				N-PRI	Δαυίδ		1138	David	Conj-CL/CLaCL/ADV-S-V-ADV
ACT_2:34w4	44jNK	v	ἀνέβη	 	v	3		s	aorist	active	indicative			015010	A0:n44002034003			V-2AAI-3S	ἀναβαίνω		305	ascended	Conj-CL/CLaCL/ADV-S-V-ADV
ACT_2:34w5	44XCD	adv	εἰς	 	pp									084002				PREP	εἰς		1519	into	Conj-CL/CLaCL/ADV-S-V-ADV/adv=PrepNp
ACT_2:34w6	44QHM	adv	τοὺς	 	det		m	p						092004				T-APM	ὁ		3588	the	Conj-CL/CLaCL/ADV-S-V-ADV/adv=PrepNp/DetNP
ACT_2:34w7	441hP	adv	οὐρανούς	,	n		m	p					com	001002				N-APM	οὐρανός		3772	heavens	Conj-CL/CLaCL/ADV-S-V-ADV/adv=PrepNp/DetNP
ACT_2:34w8	44j3L	v	λέγει	 	v	3		s	present	active	indicative			033006	A0:n44002034010			V-PAI-3S	λέγω		3004	he says	Conj-CL/CLaCL
ACT_2:34w9	44Yxw		δὲ	 	conj									089023			true	CONJ	δέ		1161	however	Conj-CL/CLaCL
ACT_2:34w10	44VPJ	s	αὐτός	·	pron		m	s					personal	092008		2:34w3		P-NSM	αὐτός		846	himself	Conj-CL/CLaCL
ACT_2:34w11	44fLj	v	Εἶπεν	 	v	3		s	aorist	active	indicative			033006	A0:n44002034013 A2:n44002034015			V-2AAI-3S	λέγω		2036	Said	Conj-CL/CLaCL/o
ACT_2:34w12		s	ὁ	 	det		m	s										T-NSM	ὁ		3588		Conj-CL/CLaCL/o/s=DetNP
ACT_2:34w13	44viy	s	κύριος	 	n		m	s					com	012001				N-NSM	κύριος		2962	Lord	Conj-CL/CLaCL/o/s=DetNP
ACT_2:34w14		io	τῷ	 	det		m	s						092004				T-DSM	ὁ		3588	to	Conj-CL/CLaCL/o/io=DetNP
ACT_2:34w15		io	κυρίῳ	 	n		m	s					com	012001				N-DSM	κύριος		2962	[the] Lord	Conj-CL/CLaCL/o/io=DetNP/NPofNP
ACT_2:34w16		io	μου	·	pron			s					personal	092001		2:34w3		P-1GS	ἐγώ		3450	of me	Conj-CL/CLaCL/o/io=DetNP/NPofNP
ACT_2:34w17	44OWN	v	Κάθου	 	v	2		s	present	middle	imperative			017002	A0:n44002034015	2:34w15		V-PNM-2S	κάθημαι		2521	Sit	Conj-CL/CLaCL/o/o
ACT_2:34w18		adv	ἐκ	 	pp									087003				PREP	ἐκ		1537	at	Conj-CL/CLaCL/o/o/adv=PrepNp
ACT_2:34w19		adv	δεξιῶν	 	adj		n	p					substantive	082002				A-GPN	δεξιός		1188	[the] right hand	Conj-CL/CLaCL/o/o/adv=PrepNp/NPofNP
ACT_2:34w20		adv	μου	,	pron			s					personal	092001		2:34w13		P-1GS	ἐγώ		3450	of Me	Conj-CL/CLaCL/o/o/adv=PrepNp/NPofNP
ACT_2:35w1	44aa7	adv	ἕως	 	conj									067006				ADV	ἕως		2193	until	Conj-CL/CLaCL/o/o/adv=sub-CL
ACT_2:35w2	44jZG	adv	ἂν	 	ptcl									071001				PRT	ἄν		302	-	Conj-CL/CLaCL/o/o/adv=sub-CL/PtclCL
ACT_2:35w3	44mvL	v	θῶ	 	v	1		s	aorist	active	subjunctive			013001	A0:n44002034013 A1:n44002035005	2:34w13		V-2AAS-1S	τίθημι		5087	I place	Conj-CL/CLaCL/o/o/adv=sub-CL/PtclCL/V-O-O2
ACT_2:35w4	44e5p	o	τοὺς	 	det		m	p						092004				T-APM	ὁ		3588	the	Conj-CL/CLaCL/o/o/adv=sub-CL/PtclCL/V-O-O2/o=DetNP
ACT_2:35w5	447M9	o	ἐχθρούς	 	adj		m	p						039001				A-APM	ἐχθρός		2190	enemies	Conj-CL/CLaCL/o/o/adv=sub-CL/PtclCL/V-O-O2/o=DetNP/NPofNP
ACT_2:35w6	44RBX	o	σου	 	pron			s					personal	092003		2:34w15		P-2GS	σύ		4675	of You	Conj-CL/CLaCL/o/o/adv=sub-CL/PtclCL/V-O-O2/o=DetNP/NPofNP
ACT_2:35w7	44cFH	o2	ὑποπόδιον	 	n		n	s					com	006015 037001				N-ASN	ὑποπόδιον		5286	a footstool	Conj-CL/CLaCL/o/o/adv=sub-CL/PtclCL/V-O-O2/o2=NPofNP
ACT_2:35w8	44Wqb	o2	τῶν	 	det		m	p						092004				T-GPM	ὁ		3588	of the	Conj-CL/CLaCL/o/o/adv=sub-CL/PtclCL/V-O-O2/o2=NPofNP/DetNP
ACT_2:35w9	445xH	o2	ποδῶν	 	n		m	p					com	037001				N-GPM	πούς		4228	feet	Conj-CL/CLaCL/o/o/adv=sub-CL/PtclCL/V-O-O2/o2=NPofNP/DetNP/NPofNP
ACT_2:35w10	44wLo	o2	σου	.	pron			s					personal	092003		2:34w15		P-2GS	σύ		4675	of You	Conj-CL/CLaCL/o/o/adv=sub-CL/PtclCL/V-O-O2/o2=NPofNP/DetNP/NPofNP
ACT_2:36w1	44FuJ	adv	ἀσφαλῶς	 	adv									031006				ADV	ἀσφαλῶς		806	Assuredly	Conj-CL
ACT_2:36w2	444Yr		οὖν	 	conj									089008			true	CONJ	οὖν		3767	therefore	Conj-CL
ACT_2:36w3	44jKp	v	γινωσκέτω	 	v	3		s	present	active	imperative			032002	A0:n44002036005			V-PAM-3S	γινώσκω		1097	let know	Conj-CL
ACT_2:36w4	44pDm	s	πᾶς	 	adj		m	s						059003				A-NSM	πᾶς		3956	all	Conj-CL/s=All-NP
ACT_2:36w5	44lEP	s	οἶκος	 	n		m	s					com	011003				N-NSM	οἶκος		3624	[the] house	Conj-CL/s=All-NP/NPofNP
ACT_2:36w6	44JWw	s	Ἰσραὴλ	 	n		m	s					PN	093001				N-PRI	Ἰσραήλ		2474	of Israel	Conj-CL/s=All-NP/NPofNP
ACT_2:36w7	44TOY	o	ὅτι	 	conj									090006				CONJ	ὅτι		3754	that	Conj-CL/o=that-VP
ACT_2:36w8	44dIa	o2	καὶ	 	conj									089017				CONJ	καί		2532	both	Conj-CL/o=that-VP/O2-V-S-O/o2=aNpaNp
ACT_2:36w9	44lJU	o2	κύριον	 	n		m	s					com	012001				N-ASM	κύριος		2962	Lord	Conj-CL/o=that-VP/O2-V-S-O/o2=aNpaNp
ACT_2:36w10	44Fhs	o	αὐτὸν	 	pron		m	s					personal	092004		2:34w15		P-ASM	αὐτός		846	Him	Conj-CL/o=that-VP/O2-V-S-O/o=Np-Appos
ACT_2:36w11	446KN	o2	καὶ	 	conj									089017				CONJ	καί		2532	and	Conj-CL/o=that-VP/O2-V-S-O/o2=aNpaNp
ACT_2:36w12	44NId	o2	χριστὸν	 	n		m	s					PN	053009				N-ASM	Χριστός		5547	Christ	Conj-CL/o=that-VP/O2-V-S-O/o2=aNpaNp
ACT_2:36w13	44QUH	v	ἐποίησεν	 	v	3		s	aorist	active	indicative			037005	A0:n44002036015 A1:n44002036010			V-AAI-3S	ποιέω		4160	has made	Conj-CL/o=that-VP/O2-V-S-O
ACT_2:36w14	44E6F	s	ὁ	 	det		m	s						092004				T-NSM	ὁ		3588	-	Conj-CL/o=that-VP/O2-V-S-O/s=DetNP
ACT_2:36w15	44j2x	s	θεός	,	n		m	s					com	012001			true	N-NSM	θεός		2316	God	Conj-CL/o=that-VP/O2-V-S-O/s=DetNP
ACT_2:36w16	44oIf	o	τοῦτον	 	pron		m	s					demonstrative	092007		2:32w3		D-ASM	οὗτος		5126	this	Conj-CL/o=that-VP/O2-V-S-O/o=Np-Appos/Demo-NP
ACT_2:36w17	44usR	o	τὸν	 	det		m	s						092004				T-ASM	ὁ		3588	-	Conj-CL/o=that-VP/O2-V-S-O/o=Np-Appos/Demo-NP/DetNP
ACT_2:36w18	44AQ7	o	Ἰησοῦν	 	n		m	s					PN	093001				N-ASM	Ἰησοῦς		2424	Jesus	Conj-CL/o=that-VP/O2-V-S-O/o=Np-Appos/Demo-NP/DetNP/NP-CL
ACT_2:36w19	44LaO	o	ὃν	 	pron		m	s					relative	092006		2:36w18		R-ASM	ὅς		3739	whom	Conj-CL/o=that-VP/O2-V-S-O/o=Np-Appos/Demo-NP/DetNP/NP-CL/O-S-V
ACT_2:36w20	44fQ3	s	ὑμεῖς	 	pron			p					personal	092003		2:36w5		P-2NP	σύ		5210	you	Conj-CL/o=that-VP/O2-V-S-O/o=Np-Appos/Demo-NP/DetNP/NP-CL/O-S-V
ACT_2:36w21	444q6	v	ἐσταυρώσατε	.	v	2		p	aorist	active	indicative			020004	A1:n44002036019 A0:n44002036020			V-AAI-2P	σταυρόω		4717	crucified	Conj-CL/o=that-VP/O2-V-S-O/o=Np-Appos/Demo-NP/DetNP/NP-CL/O-S-V
ACT_2:37w1	44ILf	v	Ἀκούσαντες	 	v		m	p	aorist	active	participle			024002	A0:n44002012003	2:12w3		V-AAP-NPM	ἀκούω		191	Having heard	Conj-CL/CLaCL/ADV-V-ADV/adv=V2CL
ACT_2:37w2	44M5T		δὲ	 	conj									089015			true	CONJ	δέ		1161	then	Conj-CL
ACT_2:37w3	44OyS	v	κατενύγησαν	 	v	3		p	aorist	passive	indicative			025023	A1:n44002012003	2:12w3		V-2API-3P	κατανύσσομαι		2660	they were pierced	Conj-CL/CLaCL/ADV-V-ADV
ACT_2:37w4	44vSi	adv	τὴν	 	det		f	s						092004				T-ASF	ὁ		3588	to the	Conj-CL/CLaCL/ADV-V-ADV/adv=DetNP
ACT_2:37w5	44VLj	adv	καρδίαν	,	n		f	s					com	025023				N-ASF	καρδία		2588	heart	Conj-CL/CLaCL/ADV-V-ADV/adv=DetNP
ACT_2:37w6	446fF	v	εἶπόν	 	v	3		p	aorist	active	indicative			033006	A0:n44002012003	2:12w3		V-2AAI-3P	λέγω		2036	they said	Conj-CL/CLaCL
ACT_2:37w7	44zuQ		τε	 	conj									089015			true	PRT	τέ		5037	then	Conj-CL/CLaCL
ACT_2:37w8	44jAK	adv	πρὸς	 	pp									090013				PREP	πρός		4314	to	Conj-CL/CLaCL/adv=PrepNp
ACT_2:37w9	44uOk	adv	τὸν	 	det		m	s						092004				T-ASM	ὁ		3588	-	Conj-CL/CLaCL/adv=PrepNp/NpaNp/DetNP
ACT_2:37w10	444xL	adv	Πέτρον	 	n		m	s					PN	093001				N-ASM	Πέτρος		4074	Peter	Conj-CL/CLaCL/adv=PrepNp/NpaNp/DetNP
ACT_2:37w11	44LW9	adv	καὶ	 	conj									089017				CONJ	καί		2532	and	Conj-CL/CLaCL/adv=PrepNp/NpaNp
ACT_2:37w12	442ci	adv	τοὺς	 	det		m	p						092004				T-APM	ὁ		3588	the	Conj-CL/CLaCL/adv=PrepNp/NpaNp/DetNP
ACT_2:37w13	445KJ	adv	λοιποὺς	 	adj		m	p						063005				A-APM	λοιπός		3062	other	Conj-CL/CLaCL/adv=PrepNp/NpaNp/DetNP/AdjpNp
ACT_2:37w14	44gcr	adv	ἀποστόλους	·	n		m	p					com	053009				N-APM	ἀπόστολος		652	apostles	Conj-CL/CLaCL/adv=PrepNp/NpaNp/DetNP/AdjpNp
ACT_2:37w15	44Xhz	o	Τί	 	pron		n	s					interrogative	092004				I-ASN	τίς		5101	What	Conj-CL/CLaCL/o=ClCl/O-V
ACT_2:37w16	44Rff	v	ποιήσωμεν	,	v	1		p	aorist	active	subjunctive			042002	A0:n44002012003 A1:n44002037015	2:12w3		V-AAS-1P	ποιέω		4160	shall we do	Conj-CL/CLaCL/o=ClCl/O-V
ACT_2:37w17	44Col	aux	ἄνδρες	 	n		m	p					com	009002				N-VPM	ἀνήρ		435	men	Conj-CL/CLaCL/o=ClCl/ClCl/Np2CL
ACT_2:37w18	44Mwt	aux	ἀδελφοί	;	n		m	p					com	011002				N-VPM	ἀδελφός		80	brothers	Conj-CL/CLaCL/o=ClCl/ClCl/Np2CL
ACT_2:38w1	44gKc	s	Πέτρος	 	n		m	s					PN	093001				N-NSM	Πέτρος		4074	Peter	Conj-CL/ClCl/S-ADV
ACT_2:38w2	444Yl		δὲ	 	conj												true	CONJ	δέ		1161	then	Conj-CL
ACT_2:38w3	440Cd	adv	πρὸς	 	pp									090013				PREP	πρός		4314	to	Conj-CL/ClCl/S-ADV/adv=PrepNp
ACT_2:38w4	44bif	adv	αὐτούς	·	pron		m	p					personal	092004		2:12w3		P-APM	ἑαυτοῦ		848	them	Conj-CL/ClCl/S-ADV/adv=PrepNp
ACT_2:38w5	44UrA	v	Μετανοήσατε	,	v	2		p	aorist	active	imperative			041005	A0:n44002012003	2:12w3		V-AAM-2P	μετανοέω		3340	Repent	Conj-CL/ClCl/CLaCL/CLaCL/V2CL
ACT_2:38w6			καὶ	 	conj									089017				CONJ	καί		2532	and	Conj-CL/ClCl/CLaCL/CLaCL
ACT_2:38w7		v	βαπτισθήτω	 	v	3		s	aorist	passive	imperative			053005	A1:n44002038008			V-APM-3S	βαπτίζω		907	be baptized	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV
ACT_2:38w8		s	ἕκαστος	 	adj		m	s						059003				A-NSM	ἕκαστος		1538	every one	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV/s=NPofNP
ACT_2:38w9		s	ὑμῶν	 	pron			p					personal	092003		2:12w3		P-2GP	σύ		5216	of you	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV/s=NPofNP
ACT_2:38w10		adv	ἐπὶ	 	pp									090006				PREP	ἐπί		1909	in	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV/adv=PrepNp
ACT_2:38w11		adv	τῷ	 	det		n	s						092004				T-DSN	ὁ		3588	the	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV/adv=PrepNp/DetNP
ACT_2:38w12	44ya0	adv	ὀνόματι	 	n		n	s					com	033009				N-DSN	ὄνομα		3686	name	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV/adv=PrepNp/DetNP/NPofNP
ACT_2:38w13		adv	Ἰησοῦ	 	n		m	s					com	093001				N-GSM	Ἰησοῦς		2424	of Jesus	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV/adv=PrepNp/DetNP/NPofNP/Np-Appos
ACT_2:38w14		adv	Χριστοῦ	 	n		m	s					PN	093001				N-GSM	Χριστός	apposition	5547	Christ	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV/adv=PrepNp/DetNP/NPofNP/Np-Appos
ACT_2:38w15		adv	εἰς	 	pp									013002				PREP	εἰς		1519	for the	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV/adv=PrepNp
ACT_2:38w16		adv	ἄφεσιν	 	n		f	s					com	040002				N-ASF	ἄφεσις		859	forgiveness	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV/adv=PrepNp/NPofNP
ACT_2:38w17		adv	τῶν	 	det		f	p						092004				T-GPF	ὁ		3588	of the	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV/adv=PrepNp/NPofNP/DetNP
ACT_2:38w18	44TFm	adv	ἁμαρτιῶν	 	n		f	p					com	088038				N-GPF	ἁμαρτία		266	sins	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV/adv=PrepNp/NPofNP/DetNP/NPofNP
ACT_2:38w19		adv	ὑμῶν	,	pron			p					personal	092003		2:12w3		P-2GP	σύ		5216	of you	Conj-CL/ClCl/CLaCL/CLaCL/V-S-ADV-ADV/adv=PrepNp/NPofNP/DetNP/NPofNP
ACT_2:38w20			καὶ	 	conj									089015				CONJ	καί		2532	and	Conj-CL/ClCl/CLaCL
ACT_2:38w21		v	λήμψεσθε	 	v	2		p	future	middle	indicative			057009	A0:n44002012003 A1:n44002038023	2:12w3		V-FDI-2P	λαμβάνω		2983	you will receive	Conj-CL/ClCl/CLaCL/V-O
ACT_2:38w22		o	τὴν	 	det		f	s						092004				T-ASF	ὁ		3588	the	Conj-CL/ClCl/CLaCL/V-O/o=DetNP
ACT_2:38w23	44uSW	o	δωρεὰν	 	n		f	s					com	057008				N-ASF	δωρεά		1431	gift	Conj-CL/ClCl/CLaCL/V-O/o=DetNP/NPofNP
ACT_2:38w24		o	τοῦ	 	det		n	s						092004				T-GSN	ὁ		3588	of the	Conj-CL/ClCl/CLaCL/V-O/o=DetNP/NPofNP/DetNP
ACT_2:38w25		o	ἁγίου	 	adj		n	s						088003				A-GSN	ἅγιος		40	Holy	Conj-CL/ClCl/CLaCL/V-O/o=DetNP/NPofNP/DetNP/AdjpNp
ACT_2:38w26		o	πνεύματος	·	n		n	s					com	012001				N-GSN	πνεῦμα		4151	Spirit	Conj-CL/ClCl/CLaCL/V-O/o=DetNP/NPofNP/DetNP/AdjpNp
ACT_2:39w1	44res	p	ὑμῖν	 	pron			p					personal	092003		2:12w3		P-2DP	σύ		5213	To you	Conj-CL/CLaCL/P-VC-S
ACT_2:39w2	445Ww		γάρ	 	conj									089007			true	CONJ	γάρ		1063	for	Conj-CL
ACT_2:39w3	44POJ	vc	ἐστιν	 	v	3		s	present	active	indicative			013003				V-PAI-3S	εἰμί		2076	is	Conj-CL/CLaCL/P-VC-S
ACT_2:39w4	44kow	s	ἡ	 	det		f	s						092004				T-NSF	ὁ		3588	the	Conj-CL/CLaCL/P-VC-S/s=DetNP
ACT_2:39w5	44nIw	s	ἐπαγγελία	 	n		f	s					com	033025				N-NSF	ἐπαγγελία		1860	promise	Conj-CL/CLaCL/P-VC-S/s=DetNP
ACT_2:39w6	443ln		καὶ	 	conj									089017				CONJ	καί		2532	and	Conj-CL/CLaCL
ACT_2:39w7	44Clx	p	τοῖς	 	det		n	p						092004				T-DPN	ὁ		3588	to the	Conj-CL/CLaCL/P2CL/p=NpaNp/DetNP
ACT_2:39w8	44yiy	p	τέκνοις	 	n		n	p					com	010002				N-DPN	τέκνον		5043	children	Conj-CL/CLaCL/P2CL/p=NpaNp/DetNP/NPofNP
ACT_2:39w9	44c7t	p	ὑμῶν	 	pron			p					personal	092003		2:12w3		P-2GP	σύ		5216	of you	Conj-CL/CLaCL/P2CL/p=NpaNp/DetNP/NPofNP
ACT_2:39w10	441Ek	p	καὶ	 	conj									089017				CONJ	καί		2532	and	Conj-CL/CLaCL/P2CL/p=NpaNp
ACT_2:39w11	44cL5	p	πᾶσι	 	adj		m	p						059003				A-DPM	πᾶς		3956	to all	Conj-CL/CLaCL/P2CL/p=NpaNp/All-NP
ACT_2:39w12	44jeH	p	τοῖς	 	det		m	p						092004				T-DPM	ὁ		3588	those	Conj-CL/CLaCL/P2CL/p=NpaNp/All-NP/NP-CL/NpPp
ACT_2:39w13	44Gla	p	εἰς	 	pp									067006 084002				PREP	εἰς		1519	at	Conj-CL/CLaCL/P2CL/p=NpaNp/All-NP/NP-CL/NpPp/PrepNp
ACT_2:39w14	44A4L	p	μακρὰν	 	adj		f	s						083005				A-ASF	μακρός		3117	a distance	Conj-CL/CLaCL/P2CL/p=NpaNp/All-NP/NP-CL/NpPp/PrepNp
ACT_2:39w15	44go1	o	ὅσους	 	pron		m	p					relative	059001		2:39w12		K-APM	ὅσος		3745	as many as	Conj-CL/CLaCL/P2CL/p=NpaNp/All-NP/NP-CL/PtclCL/O-V-S
ACT_2:39w16	441sg	p	ἂν	 	ptcl									071001			true	PRT	ἄν		302	-	Conj-CL/CLaCL/P2CL/p=NpaNp/All-NP/NP-CL/PtclCL
ACT_2:39w17	44c03	v	προσκαλέσηται	 	v	3		s	aorist	middle	subjunctive			033029	A1:n44002039015 A0:n44002039018			V-ADS-3S	προσκαλέομαι		4341	shall call to Himself	Conj-CL/CLaCL/P2CL/p=NpaNp/All-NP/NP-CL/PtclCL/O-V-S
ACT_2:39w18	44QfL	s	κύριος	 	n		m	s					com	012001				N-NSM	κύριος		2962	[the] Lord	Conj-CL/CLaCL/P2CL/p=NpaNp/All-NP/NP-CL/PtclCL/O-V-S/s=Np-Appos
ACT_2:39w19	44QIM	s	ὁ	 	det		m	s						092004				T-NSM	ὁ		3588	the	Conj-CL/CLaCL/P2CL/p=NpaNp/All-NP/NP-CL/PtclCL/O-V-S/s=Np-Appos/DetNP
ACT_2:39w20	44CtH	s	θεὸς	 	n		m	s					com	012001				N-NSM	θεός		2316	God	Conj-CL/CLaCL/P2CL/p=NpaNp/All-NP/NP-CL/PtclCL/O-V-S/s=Np-Appos/DetNP/NPofNP
ACT_2:39w21	44LRR	s	ἡμῶν	.	pron			p					personal	092002		2:12w3;2:38w1;2:37w14		P-1GP	ἐγώ		2257	of us	Conj-CL/CLaCL/P2CL/p=NpaNp/All-NP/NP-CL/PtclCL/O-V-S/s=Np-Appos/DetNP/NPofNP
ACT_2:40w1	44uZW	adv	ἑτέροις	 	adj		m	p						058006				A-DPM	ἕτερος		2087	Other	aCLaCL/ADV-V/adv=NpAdjp/AdjpNp
ACT_2:40w2	44mqW		τε	 	conj									089017			true	PRT	τέ		5037	and	aCLaCL
ACT_2:40w3	44mYn	adv	λόγοις	 	n		m	p					com	033006				N-DPM	λόγος		3056	words	aCLaCL/ADV-V/adv=NpAdjp/AdjpNp
ACT_2:40w4	448NB	adv	πλείοσιν	 	adj		m	p				comparative		059001				A-DPM-C	πολύς		4119	many	aCLaCL/ADV-V/adv=NpAdjp
